WMO Region,Country,Station,Latitude,Longitude,Elevation,WMO Index,URL
Africa,Botswana,SHAKAWE,-18.36666667,21.85,1032,0-20000-0-68026,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9119
Africa,Botswana,NCOJANE,-23.12555556,20.27194444,,0-20000-0-68140,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9145
Africa,Burkina Faso,OUAGADOUGOU,12.35,-1.516666667,303,0-20000-0-65503,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8885
Africa,Burkina Faso,OUAHIGOUYA,13.58333333,-2.433333333,329,0-20000-0-65502,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8884
Africa,Burkina Faso,BOBO-DIOULASSO,11.16666667,-4.3,432,0-20000-0-65510,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8888
Africa,Burkina Faso,DORI,14.03333333,-0.033333333,276,0-20000-0-65501,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8883
Africa,Burkina Faso,DEDOUGOU,12.46666667,-3.483333333,299,0-20000-0-65505,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8886
Africa,Burkina Faso,GAOUA,10.33333333,-3.183333333,333,0-20000-0-65522,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8891
Africa,Burkina Faso,PO,11.16666667,-1.15,326,0-20000-0-65518,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8890
Africa,Burkina Faso,BOROMO,11.73333333,-2.916666667,264,0-20000-0-65516,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8889
Africa,Burkina Faso,MANGODARA,9.9,-4.35,260,0-20000-0-65523,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8892
Africa,Burkina Faso,MARKOYE,14.63333333,-0.066666667,295,0-20000-0-65500,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8882
Africa,Burkina Faso,FADA N'GOURMA,12.06666667,0.35,292,0-20000-0-65507,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8887
Africa,Burundi,MUYINGA,-2.833333333,30.33333333,1755,0-20000-0-64397,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8714
Africa,Burundi,BUJUMBURA,-3.316666667,29.31666667,782,0-20000-0-64390,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8713
Africa,Cabo Verde,MINDELO,16.83361111,-25.05472222,20,0-20000-0-08583,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/2743
Africa,Cabo Verde,SAL,16.74194444,-22.94888889,54.14,0-20000-0-08594,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/2745
Africa,Cabo Verde,PRAIA,14.94111111,-23.48472222,95,0-20000-0-08589,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/2744
Africa,Cameroon,ABONG-MBANG,3.966666667,13.2,693,0-20000-0-64960,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8794
Africa,Cameroon,BAFIA,4.733333333,11.25,500,0-20000-0-64920,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8790
Africa,Cameroon,BANYO,6.783333333,11.81666667,1110,0-20000-0-64880,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8781
Africa,Cameroon,BETARE-OYA,5.6,14.06666667,815,0-20000-0-64901,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8787
Africa,Cameroon,DOUALA R.S.,4.016666667,9.7,10,0-20001-0-64910,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/14080
Africa,Cameroon,MAMFE,5.716666667,9.283333333,126,0-20000-0-64890,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8783
Africa,Cameroon,KOUNDJA,5.65,10.75,1208,0-20000-0-64893,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8785
Africa,Cameroon,NKONGSAMBA,4.95,9.933333333,816,0-20000-0-64911,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8789
Africa,Cameroon,DOUALA OBS.,4,9.733333333,10,0-20000-0-64910,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8788
Africa,Cameroon,MAROUA-SALAK,10.45,14.25,423,0-20000-0-64851,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8778
Africa,Cameroon,BATOURI,4.466666667,14.36666667,656,0-20000-0-64931,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8792
Africa,Cameroon,BAMENDA,6.05,10.11666667,1239,0-20000-0-64892,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8784
Africa,Cameroon,YOKO,5.55,12.36666667,1027,0-20000-0-64900,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8786
Africa,Cameroon,YAOUNDE,3.833333333,11.51666667,751,0-20000-0-64950,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8793
Africa,Cameroon,MEIGANGA,6.533333333,14.36666667,1027,0-20000-0-64882,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8782
Africa,Cameroon,GAROUA,9.333333333,13.38333333,242,0-20000-0-64860,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8779
Africa,Cameroon,BERTOUA,4.6,13.73333333,668,0-20000-0-64930,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8791
Africa,Cameroon,KRIBI,2.95,9.9,10,0-20000-0-64971,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8796
Africa,Cameroon,NGAOUNDERE,7.35,13.56666667,1114,0-20000-0-64870,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8780
Africa,Cameroon,LOMIE,3.15,13.61666667,624,0-20000-0-64961,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8795
Africa,Central African Republic,ALINDAO,5.05,21.2,447,0-20000-0-64662,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8758
Africa,Central African Republic,BERBERATI,4.25,15.8,582,0-20000-0-64600,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8746
Africa,Central African Republic,BANGUI,4.4,18.51666667,365,0-20000-0-64650,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8750
Africa,Central African Republic,N'DELE,8.4,20.65,510,0-20000-0-64654,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8751
Africa,Central African Republic,BOUAR,5.966666667,15.63333333,1019,0-20000-0-64601,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8747
Africa,Central African Republic,BOSSANGOA,6.483333333,17.43333333,464,0-20000-0-64610,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8749
Africa,Central African Republic,OBO,5.4,26.5,650,0-20000-0-64659,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8755
Africa,Central African Republic,YALINGA,6.5,23.26666667,601,0-20000-0-64661,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8757
Africa,Central African Republic,BRIA,6.533333333,21.98333333,583,0-20000-0-64655,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8752
Africa,Central African Republic,BANGASSOU,4.733333333,22.83333333,499,0-20000-0-64656,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8753
Africa,Central African Republic,MOBAYE,4.316666667,21.18333333,405,0-20000-0-64665,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8759
Africa,Central African Republic,BOSSEMBELE,5.266666667,17.63333333,673,0-20000-0-64605,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8748
Africa,Central African Republic,BIRAO,10.28333333,22.78333333,463,0-20000-0-64658,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8754
Africa,Central African Republic,BAMBARI,5.85,20.65,474,0-20000-0-64660,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8756
Africa,Chad,BOL-BERIM,13.43333333,14.73333333,291,0-20000-0-64702,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8762
Africa,Chad,MOUNDOU,8.566666667,16.06666667,428,0-20000-0-64706,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8764
Africa,Chad,FADA,17.16666667,21.55,540,0-20000-0-64757,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8774
Africa,Chad,BOUSSO,10.48333333,16.71666667,334,0-20000-0-64705,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8763
Africa,Chad,AM-TIMAN,11.03333333,20.28333333,433,0-20000-0-64754,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8771
Africa,Chad,NDJAMENA,12.13333333,15.03333333,295,0-20000-0-64700,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8760
Africa,Chad,FAYA,18,19.16666667,235,0-20000-0-64753,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8770
Africa,Chad,PALA,9.366666667,14.96666667,467,0-20000-0-64709,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8767
Africa,Chad,BOKORO,12.38333333,17.05,300,0-20000-0-64708,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8766
Africa,Chad,ABECHE,13.85,20.85,545,0-20000-0-64756,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8773
Africa,Chad,MOUSSORO,13.65,16.5,301,0-20000-0-64707,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8765
Africa,Chad,ATI,13.21666667,18.31666667,333,0-20000-0-64751,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8769
Africa,Chad,MONGO,12.18333333,18.68333333,427,0-20000-0-64758,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8775
Africa,Chad,MAO,14.11666667,15.31666667,355,0-20000-0-64701,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8761
Africa,Chad,SARH,9.15,18.38333333,365,0-20000-0-64750,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8768
Africa,Chad,GOZ-BEIDA,12.23333333,21.41666667,557,0-20000-0-64755,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8772
Africa,Comoros,HAHAYA INT. AIRPORT,-11.53333333,43.26666667,29,0-20000-0-67002,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8942
Africa,Comoros,OUANI (ANJOUAN),-12.11666667,44.43333333,19,0-20000-0-67004,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8943
Africa,Comoros,MORONI AIRPORT (GRANDE-COMORE),-11.7,43.23333333,6,0-20000-0-67001,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8941
Africa,Congo,BRAZZAVILLE /MAYA-MAYA,-4.25,15.25,319,0-20000-0-64450,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8720
Africa,Congo,IMPFONDO,1.616666667,18.06666667,335,0-20000-0-64459,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8726
Africa,Congo,OUESSO,1.616666667,16.05,352,0-20000-0-64458,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8725
Africa,Congo,MAKOUA,-0.016666667,15.65,394,0-20000-0-64456,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8724
Africa,Congo,M'POUYA,-2.616666667,16.21666667,311,0-20000-0-64452,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8721
Africa,Congo,MAKABANA,-3.483333333,12.61666667,160,0-20000-0-64403,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8718
Africa,Congo,DJAMBALA,-2.533333333,14.76666667,791,0-20000-0-64453,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8722
Africa,Congo,SOUANKE,2.066666667,14.03333333,549,0-20000-0-64460,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8727
Africa,Congo,SIBITI,-3.683333333,13.35,530,0-20000-0-64405,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8719
Africa,Congo,POINTE-NOIRE,-4.816666667,11.9,17,0-20000-0-64400,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8715
Africa,Congo,MOUYONDZI,-4,13.95,509,0-20000-0-64402,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8717
Africa,Congo,DOLISIE,-4.2,12.7,329,0-20000-0-64401,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8716
Africa,Congo,GAMBOMA,-1.9,15.85,476,0-20000-0-64454,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8723
Africa,Congo,KELLE,0.1,13.55,,0-20000-0-64462,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8728
Africa,Congo,EWO,-5.583333333,14.81666667,,0-20000-0-64463,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8729
Africa,Congo (Democratic Republic of the),BONDO,3.8,23.81666667,487,0-20000-0-64021,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8658
Africa,Congo (Democratic Republic of the),BUNIA,1.5,30.21666667,,0-20000-0-64076,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8666
Africa,Congo (Democratic Republic of the),MATADI,-5.8,13.43333333,355,0-20000-0-64207,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8684
Africa,Congo (Democratic Republic of the),KIKWIT,-5.033333333,18.8,518,0-20000-0-64222,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8690
Africa,Congo (Democratic Republic of the),KINDU,-2.95,25.91666667,,0-20000-0-64155,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8673
Africa,Congo (Democratic Republic of the),ILEBO,-4.333333333,20.58333333,465,0-20000-0-64224,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8691
Africa,Congo (Democratic Republic of the),KANANGA,-5.883333333,22.41666667,654,0-20000-0-64235,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8693
Africa,Congo (Democratic Republic of the),DILOLO,-10.68333333,22.33333333,,0-20000-0-64301,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8701
Africa,Congo (Democratic Republic of the),KAMINA/BASE,-8.633333333,25.25,1088,0-20000-0-64315,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8703
Africa,Congo (Democratic Republic of the),KALIMA,-2.6,26.55,545,0-20000-0-64156,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8674
Africa,Congo (Democratic Republic of the),BUKAVU,-2.516666667,28.85,,0-20000-0-64180,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8678
Africa,Congo (Democratic Republic of the),KINSHASA/N'DJILI,-4.383333333,15.43333333,309,0-20000-0-64210,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8686
Africa,Congo (Democratic Republic of the),SANDOA,-9.633333333,22.85,,0-20000-0-64303,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8702
Africa,Congo (Democratic Republic of the),BUTA,2.783333333,24.78333333,,0-20000-0-64034,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8659
Africa,Congo (Democratic Republic of the),MAMBASA,1.366666667,29.06666667,900,0-20000-0-64071,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8663
Africa,Congo (Democratic Republic of the),GOMA,-1.683333333,29.23333333,,0-20000-0-64184,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8679
Africa,Congo (Democratic Republic of the),KINSHASA/N'DOLO,-4.316666667,15.31666667,,0-20000-0-64211,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8687
Africa,Congo (Democratic Republic of the),MANONO (64282-0),-7.283333333,27.43333333,614,0-20000-0-64282,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8699
Africa,Congo (Democratic Republic of the),ISIRO,2.766666667,27.65,806,0-20000-0-64062,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8662
Africa,Congo (Democratic Republic of the),MOANDA,-6,12.41666667,27,0-20000-0-64201,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8680
Africa,Congo (Democratic Republic of the),KONGOLO,-5.35,27,,0-20000-0-64276,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8698
Africa,Congo (Democratic Republic of the),BAFWASENDE,1.083333333,27.13333333,,0-20000-0-64056,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8661
Africa,Congo (Democratic Republic of the),BUNIA-RUAMPARA,1.566666667,30.21666667,,0-20000-0-64077,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8667
Africa,Congo (Democratic Republic of the),BOENDE,-0.216666667,20.85,,0-20000-0-64126,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8671
Africa,Congo (Democratic Republic of the),LUBUMBASHI-LUANO,-11.66666667,27.48333333,1276,0-20000-0-64360,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8706
Africa,Congo (Democratic Republic of the),LISALA,2.316666667,21.56666667,,0-20000-0-64014,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8654
Africa,Congo (Democratic Republic of the),BANDUNDU,-3.3,17.35,,0-20000-0-64108,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8669
Africa,Congo (Democratic Republic of the),KITONA,-5.916666667,12.45,122,0-20000-0-64203,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8681
